id,Tipo_Muerte,Tipo,Provincia,Canton,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Probable_Causa,Edad,Med_Edad,Sexo,Etnia,Estado_Civil,Nacionalidad,Anio_i,Mes_i,Grupo_hora,Edad_R
4884,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.995666,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
3675,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.103886,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
830,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,3/20/2022,20:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',50,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto Mayor
119,ASESINATO,0,PICHINCHA,QUITO,URBANO,'INTERIOR DE VEHICULO PARTICULAR',PRIVADO,1/12/2022,19:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
4857,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.406657,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4816,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',38.889791,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
635,ASESINATO,0,MANABI,CHONE,RURAL,HACIENDAS,PRIVADO,3/2/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',41,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,marzo,Maniana,Adulto
4465,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',27.842234,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
4364,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',21.006028,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
4142,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',24.163762,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
991,ASESINATO,0,GUAYAS,'PEDRO CARBO',URBANO,'TERRENO BALDIO',PUBLICO,4/2/2022,23:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto
876,ASESINATO,0,GUAYAS,BALZAR,URBANO,'VIA PUBLICA',PUBLICO,3/24/2022,21:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',42,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
4,ASESINATO,0,'EL ORO',PORTOVELO,RURAL,'BOSQUE Y RESERVAS ECOLOGICAS',PUBLICO,1/1/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32,A,HOMBRE,BLANCO,SIN_DATO,ECUADOR,2022,enero,Madrugada,Adulto
3051,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',35.39244,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3124,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',15.865917,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adolescente
2660,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.274921,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2491,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',40.680057,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
3854,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.770737,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1715,ASESINATO,0,IMBABURA,COTACACHI,RURAL,RANCHO,PRIVADO,5/29/2022,4:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA BLANCA',34,A,HOMBRE,'INDIGENA            ',CASADO,ECUADOR,2022,mayo,Madrugada,Adulto
1148,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/16/2022,0:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',24,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
3261,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',42.675082,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
574,ASESINATO,0,GUAYAS,'ALFREDO BAQUERIZO MORENO',URBANO,'VIA PUBLICA',PUBLICO,2/24/2022,19:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',50,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto Mayor
3769,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.569277,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
3736,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.026539,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4146,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.377776,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
853,HOMICIDIO,2,GUAYAS,EMPALME,RURAL,'VIA PUBLICA',PUBLICO,3/22/2022,23:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
1982,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',22.620275,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2774,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.218619,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1166,ASESINATO,0,ESMERALDAS,ESMERALDAS,URBANO,CASA,PRIVADO,4/17/2022,3:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',16,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adolescente
971,ASESINATO,0,GUAYAS,SAMBORONDON,RURAL,'VIA PUBLICA',PUBLICO,4/1/2022,17:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',60,A,HOMBRE,MONTUBIO,SOLTERO,ECUADOR,2022,abril,Tarde,Adulto Mayor
2701,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',23.592611,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4495,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.728923,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3847,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',19.550953,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2368,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.836896,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
4115,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',44.258333,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
4131,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',19.860129,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
2950,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',47.04793,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
524,FEMICIDIO,1,MANABI,'FLAVIO ALFARO',RURAL,FINCA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2455,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',25.860504,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1841,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.842274,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
537,ASESINATO,0,'EL ORO',MACHALA,URBANO,'VIA PUBLICA',PUBLICO,2/21/2022,23:50,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',50,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto Mayor
2806,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',37.337715,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
4341,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.830128,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3175,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',42.061461,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
784,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,3/16/2022,22:10,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',41,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,marzo,Noche,Adulto
4057,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.334188,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1409,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,5/6/2022,1:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30,A,HOMBRE,MESTIZO,SIN_DATO,ECUADOR,2022,mayo,Madrugada,Adulto
2537,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
154,ASESINATO,0,GUAYAS,DURAN,URBANO,'VIA PUBLICA',PUBLICO,1/16/2022,20:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',19,A,HOMBRE,BLANCO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
3009,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',42.459566,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1686,ASESINATO,0,'LOS RIOS',QUEVEDO,URBANO,'VIA PUBLICA',PUBLICO,5/26/2022,20:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto
2901,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.756762,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
5028,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.245985,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4721,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',41.854417,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
3863,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.343362,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2733,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.659839,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1895,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.944534,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
569,ASESINATO,0,GUAYAS,'ALFREDO BAQUERIZO MORENO',URBANO,CASA,PRIVADO,2/24/2022,19:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',24,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
1816,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',29.183563,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2065,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.566778,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
127,ASESINATO,0,COTOPAXI,'LA MANA',URBANO,'VIA PUBLICA',PUBLICO,1/13/2022,23:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',36,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
3394,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',16.937814,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adolescente
3327,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,CASA,PRIVADO,4/3/2022,23:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',51.519889,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto Mayor
5065,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.884059,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2975,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',19.044331,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
980,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/2/2022,16:15,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30,A,HOMBRE,MESTIZO,SOLTERO,COLOMBIA,2022,abril,Tarde,Adulto
2300,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',41.365501,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
190,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/20/2022,15:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Tarde,Adulto
1139,FEMICIDIO,1,GUAYAS,DURAN,URBANO,CASA,PRIVADO,4/14/2022,19:30,SUSTANCIAS,VENENO,INTOXICACION,20,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto
699,ASESINATO,0,ESMERALDAS,ESMERALDAS,URBANO,'TRANSPORTE PRIVADO',PRIVADO,3/8/2022,19:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',38,A,HOMBRE,AFRO,CASADO,ECUADOR,2022,marzo,Noche,Adulto
4858,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',33.066299,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
606,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,2/27/2022,16:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Tarde,Adulto
4276,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',27.997626,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
301,ASESINATO,0,MANABI,BOLIVAR,URBANO,'VIA PUBLICA',PUBLICO,1/30/2022,20:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
3420,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',35.128318,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
4898,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.250811,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1060,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'CENTROS Y SUBCENTROS DE SALUD',PRIVADO,4/8/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',18,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2565,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.184147,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
5074,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.102335,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1069,ASESINATO,0,'EL ORO',HUAQUILLAS,URBANO,'VIA PUBLICA',PUBLICO,4/9/2022,19:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',52,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,abril,Noche,Adulto Mayor
2524,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',16.997663,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adolescente
2205,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',16.86858,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adolescente
1243,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/24/2022,4:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
16,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,22:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
3120,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.807626,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
4642,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.052212,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
4754,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',15.811623,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adolescente
815,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,3/19/2022,3:00,OTROS,OTRO,SOFOCACION,45,A,HOMBRE,SIN_DATO,SIN_DATO,SIN_DATO,2022,marzo,Madrugada,Adulto
3067,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',23.970528,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
4862,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',23.740964,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
959,ASESINATO,0,GUAYAS,EMPALME,RURAL,'VIA PUBLICA',PUBLICO,3/31/2022,14:15,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
225,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/23/2022,2:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
3354,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.895502,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
2485,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.886656,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
